source_file,sheet_name,process_sheet_number,end_item_part,parent_part,work_center,step_number,run_setup,operation_code,component_part,description,standard_rate,lead_time,crew_size
North face - Components matrix 1.xlsx,Assy WC,ASY-04780-05;B0,ASY-04780-05;B0,ASY-53727-127;A0,6AARI,00120,R,801,,ENSAMBLE SEGUN DIBUJO,37.5,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,ASY-05257-01;A0,ASY-05257-01;A0,ASY-53727-127;A0,6N043,00110,R,102,,PUNZONADO EN TORRETA,30.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,ASY-05257-01;A0,ASY-05257-01;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,ASY-05257-01;A0,ASY-05257-01;A0,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,40.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,ASY-05257-01;A0,ASY-05257-01;A0,ASY-53727-127;A0,6APEM,00160,R,400,,INSERCION DE PEM,45.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,ASY-05258-01;A0,ASY-05258-01;A0,ASY-53727-127;A0,6N043,00110,R,102,,PUNZONADO EN TORRETA,30.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,ASY-05258-01;A0,ASY-05258-01;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,ASY-05258-01;A0,ASY-05258-01;A0,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,40.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,ASY-05258-01;A0,ASY-05258-01;A0,ASY-53727-127;A0,6APEM,00160,R,400,,INSERCION DE PEM,45.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,ASY-05271-01;A0,ASY-05271-01;A0,ASY-53727-127;A0,6AARI,00110,R,801,,ENSAMBLE SEGUN DIBUJO,18.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,ASY-05272-01;A0,ASY-05272-01;A0,ASY-53727-127;A0,6N041,00110,R,102,,PUNZONADO EN TORRETA,40.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,ASY-05272-01;A0,ASY-05272-01;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,ASY-05272-01;A0,ASY-05272-01;A0,ASY-53727-127;A0,6APEM,00160,R,400,,INSERCION DE PEM,30.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,ASY-05272-01;A0,ASY-05272-01;A0,ASY-53727-127;A0,6BRK,00180,R,302,,DOBLADORA AMADA,105.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,ASY-05275-01;A0,ASY-05275-01;A0,ASY-53727-127;A0,6AARI,00110,R,801,,ENSAMBLE SEGUN DIBUJO,10.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,ASY-05277-02;A0,ASY-05277-02;A0,ASY-53727-127;A0,6N042,00110,R,102,,PUNZONADO EN TORRETA,8.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,ASY-05277-02;A0,ASY-05277-02;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,60.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,ASY-05277-02;A0,ASY-05277-02;A0,ASY-53727-127;A0,6BRK,00160,R,302,,DOBLADORA AMADA,32.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,ASY-05277-02;A0,ASY-05277-02;A0,ASY-53727-127;A0,6APEM,00180,R,400,,INSERCION DE PEM,60.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,ASY-05277-02;A0,ASY-05277-02;A0,ASY-53727-127;A0,6APEM,00200,R,400,,INSERCION DE PEM,20.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,ASY-05299-02;A0,ASY-05299-02;A0,ASY-53727-127;A0,6N042,00110,R,102,,PUNZONADO EN TORRETA,8.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,ASY-05299-02;A0,ASY-05299-02;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,60.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,ASY-05299-02;A0,ASY-05299-02;A0,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,32.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,ASY-05299-02;A0,ASY-05299-02;A0,ASY-53727-127;A0,6APEM,00160,R,400,,INSERCION DE PEM,20.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,ASY-08774-01;A0,ASY-08774-01;A0,ASY-53727-127;A0,6AARI,00110,R,801,,ENSAMBLE,6.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,ASY-53727-127;A0,ASY-53727-127;A0,ASY-53727-127;A0,6AARI,00100,R,801,,ENSAMBLE SEGUN DIBUJO,2.0,0.0,2.0
North face - Components matrix 1.xlsx,Assy WC,MECH-01827-01;B0,MECH-01827-01;B0,ASY-53727-127;A0,6N03,00110,R,104,,CORTE LASER AMADA,350.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MECH-01827-01;B0,MECH-01827-01;B0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,60.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MECH-01827-01;B0,MECH-01827-01;B0,ASY-53727-127;A0,RG100,00140,R,302,,DOBLADORA AMADA,32.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MECH-01827-01;B0,MECH-01827-01;B0,ASY-53727-127;A0,232625,00150,,,,MECH-01827-01 REV B0,0.0,5.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02212-01;A0,MTL-02212-01;A0,ASY-53727-127;A0,6N03,00110,R,104,,CORTE LASER AMADA,456.0,0.0,0.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02213-05;A0,MTL-02213-05;A0,ASY-53727-127;A0,6N045,00110,R,102,,PUNZONADO EN TORRETA,17.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02213-05;A0,MTL-02213-05;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02213-05;A0,MTL-02213-05;A0,ASY-53727-127;A0,6BATC,00140,R,302,,DOBLADORA AMADA,25.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02214-01;A1,MTL-02214-01;A1,ASY-53727-127;A0,6N03,00110,R,104,,CORTE LASER AMADA,54.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02214-01;A1,MTL-02214-01;A1,ASY-53727-127;A0,6MACH,00130,R,112,,MAQUINADO,60.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02214-01;A1,MTL-02214-01;A1,ASY-53727-127;A0,6BRK,00160,R,302,,DOBLADORA AMADA,35.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02214-01;A1,MTL-02214-01;A1,ASY-53727-127;A0,6BRK,00180,R,302,,DOBLADORA AMADA,300.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02214-01;A1,MTL-02214-01;A1,ASY-53727-127;A0,232625,00190,,,,MTL-02214-01 REV A1,0.0,5.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02215-02;A1,MTL-02215-02;A1,ASY-53727-127;A0,6N03,00110,R,104,,CORTE LASER AMADA,54.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02215-02;A1,MTL-02215-02;A1,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,35.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02215-02;A1,MTL-02215-02;A1,ASY-53727-127;A0,6BRK,00160,R,302,,DOBLADORA AMADA,300.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02215-02;A1,MTL-02215-02;A1,ASY-53727-127;A0,232625,00170,,,,MTL-02215-02 REV A1,0.0,5.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02216-03;A0,MTL-02216-03;A0,ASY-53727-127;A0,6N03,00110,R,104,,CORTE LASER AMADA,52.0,0.0,0.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02216-03;A0,MTL-02216-03;A0,ASY-53727-127;A0,6BRG,00140,R,303,,ESTAMPADO DE NUMERO DE,250.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02216-03;A0,MTL-02216-03;A0,ASY-53727-127;A0,6BRK,00160,R,302,,DOBLADORA AMADA,156.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02217-01;A0,MTL-02217-01;A0,ASY-53727-127;A0,6N04,00110,R,102,,PUNZONADO EN TORRETA,196.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02217-01;A0,MTL-02217-01;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02217-01;A0,MTL-02217-01;A0,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,79.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02218-01;B0,MTL-02218-01;B0,ASY-53727-127;A0,6N04,00110,R,102,,PUNZONADO EN TORRETA,175.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02218-01;B0,MTL-02218-01;B0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02218-01;B0,MTL-02218-01;B0,ASY-53727-127;A0,465250,00130,,,,MTL-02218-01 REV B0,0.0,7.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02218-01;B0,MTL-02218-01;B0,ASY-53727-127;A0,745150,00140,,,,MTL-02218-01 REV B0,0.0,5.0,0.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02220-03;A0,MTL-02220-03;A0,ASY-53727-127;A0,6N041,00110,R,102,,PUNZONADO EN TORRETA,30.5,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02220-03;A0,MTL-02220-03;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02220-03;A0,MTL-02220-03;A0,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,19.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02226-02;A0,MTL-02226-02;A0,ASY-53727-127;A0,6P25C,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02226-02;A0,MTL-02226-02;A0,ASY-53727-127;A0,6P200,00130,R,300,,TROQUELADO,275.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02226-02;A0,MTL-02226-02;A0,ASY-53727-127;A0,6P200,00150,R,300,,TROQUELADO,275.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02226-02;A0 P,MTL-02226-02;A0,ASY-53727-127;A0,6P250,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02226-02;A0 P,MTL-02226-02;A0,ASY-53727-127;A0,6P200,00130,R,300,,TROQUELADO,275.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02226-02;A0 P,MTL-02226-02;A0,ASY-53727-127;A0,6P200,00150,R,300,,TROQUELADO,275.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02226-02;A0 S,MTL-02226-02;A0,ASY-53727-127;A0,6N03,00110,R,104,,CORTE LASER AMADA,92.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02226-02;A0 S,MTL-02226-02;A0,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,350.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02236-04;A0,MTL-02236-04;A0,ASY-53727-127;A0,6N041,00110,R,102,,PUNZONADO EN TORRETA,43.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02236-04;A0,MTL-02236-04;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02236-04;A0,MTL-02236-04;A0,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,79.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02237-04;A0,MTL-02237-04;A0,ASY-53727-127;A0,6N04,00110,R,102,,PUNZONADO EN TORRETA,53.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02237-04;A0,MTL-02237-04;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02237-04;A0,MTL-02237-04;A0,ASY-53727-127;A0,6BATC,00140,R,302,,DOBLADORA AMADA,34.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02237-04;A0 P,MTL-02237-04;A0,ASY-53727-127;A0,6P250,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02237-04;A0 P,MTL-02237-04;A0,ASY-53727-127;A0,6P250,00130,R,300,,TROQUELADO,275.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02237-04;A0 P,MTL-02237-04;A0,ASY-53727-127;A0,6P200,00150,R,300,,TROQUELADO,275.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02237-04;A0 P,MTL-02237-04;A0,ASY-53727-127;A0,6P200,00170,R,300,,TROQUELADO,275.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02237-04;A0 S,MTL-02237-04;A0,ASY-53727-127;A0,6N04,00110,R,102,,PUNZONADO EN TORRETA,53.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02237-04;A0 S,MTL-02237-04;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02237-04;A0 S,MTL-02237-04;A0,ASY-53727-127;A0,6BATC,00140,R,302,,DOBLADORA AMADA,34.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02239-01;A0,MTL-02239-01;A0,ASY-53727-127;A0,6N042,00110,R,102,,PUNZONADO EN TORRETA,166.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02239-01;A0,MTL-02239-01;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02239-01;A0,MTL-02239-01;A0,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,105.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02247-05;A0,MTL-02247-05;A0,ASY-53727-127;A0,6N045,00110,R,102,,PUNZONADO EN TORRETA,20.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02247-05;A0,MTL-02247-05;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02247-05;A0,MTL-02247-05;A0,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,25.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02254-02;A1,MTL-02254-02;A1,ASY-53727-127;A0,6N04,00110,R,102,,PUNZONADO EN TORRETA,101.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02254-02;A1,MTL-02254-02;A1,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02254-02;A1,MTL-02254-02;A1,ASY-53727-127;A0,BRK80,00140,R,302,,DOBLADORA AMADA,64.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02254-02;A1 P,MTL-02254-02;A1,ASY-53727-127;A0,6P200,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02254-02;A1 S,MTL-02254-02;A1,ASY-53727-127;A0,6N04,00110,R,102,,PUNZONADO EN TORRETA,101.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02254-02;A1 S,MTL-02254-02;A1,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02254-02;A1 S,MTL-02254-02;A1,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,64.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02258-06;A0,MTL-02258-06;A0,ASY-53727-127;A0,6N04,00110,R,102,,PUNZONADO EN TORRETA,68.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02258-06;A0,MTL-02258-06;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02258-06;A0,MTL-02258-06;A0,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,131.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02321-01;A0,MTL-02321-01;A0,ASY-53727-127;A0,6N03,00110,R,104,,CORTE LASER AMADA,86.0,0.0,0.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02321-01;A0,MTL-02321-01;A0,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,156.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02322-03;B0,MTL-02322-03;B0,ASY-53727-127;A0,6N04,00110,R,102,,PUNZONADO EN TORRETA,208.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02322-03;B0,MTL-02322-03;B0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02322-03;B0,MTL-02322-03;B0,ASY-53727-127;A0,465250,00130,,,,MTL-02322-03 REV B0,0.0,7.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02322-03;B0,MTL-02322-03;B0,ASY-53727-127;A0,745150,00140,,,,MTL-02322-03 REV B0,0.0,5.0,0.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02324-02;A0,MTL-02324-02;A0,ASY-53727-127;A0,6N04,00110,R,102,,PUNZONADO EN TORRETA,220.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02324-02;A0,MTL-02324-02;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02324-02;A0,MTL-02324-02;A0,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,250.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02325-02;A0,MTL-02325-02;A0,ASY-53727-127;A0,6P25C,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02325-02;A0,MTL-02325-02;A0,ASY-53727-127;A0,232625,00200,,,,MTL-02325-02 A0,0.0,5.0,0.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02325-02;A0 P,MTL-02325-02;A0,ASY-53727-127;A0,6P250,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02325-02;A0 S,MTL-02325-02;A0,ASY-53727-127;A0,6N04,00110,R,102,,PUNZONADO EN TORRETA,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02325-02;A0 S,MTL-02325-02;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02325-02;A0 S,MTL-02325-02;A0,ASY-53727-127;A0,232625,00130,,,,MTL-02325-02 REV A0,0.0,5.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02352-04;A0,MTL-02352-04;A0,ASY-53727-127;A0,6N04,00110,R,102,,PUNZONADO EN TORRETA,78.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02352-04;A0,MTL-02352-04;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02352-04;A0,MTL-02352-04;A0,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,40.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02356-04;B0,MTL-02356-04;B0,ASY-53727-127;A0,6P20C,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02356-04;B0,MTL-02356-04;B0,ASY-53727-127;A0,6P200,00130,R,300,,TROQUELADO,95.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02356-04;B0,MTL-02356-04;B0,ASY-53727-127;A0,232625,00200,,,,MTL-02356-04 B0,0.0,5.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02356-04;B0 P,MTL-02356-04;B0,ASY-53727-127;A0,6P200,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02356-04;B0 P,MTL-02356-04;B0,ASY-53727-127;A0,6P200,00130,R,300,,TROQUELADO,95.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02356-04;B0 P,MTL-02356-04;B0,ASY-53727-127;A0,232625,00200,,,,MTL-02356-04 B0,0.0,5.0,0.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02356-04;B0 S,MTL-02356-04;B0,ASY-53727-127;A0,6N04,00110,R,102,,PUNZONADO EN TORRETA,112.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02356-04;B0 S,MTL-02356-04;B0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02356-04;B0 S,MTL-02356-04;B0,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,20.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02356-04;B0 S,MTL-02356-04;B0,ASY-53727-127;A0,232625,00150,,,,MTL-02356-04 REV B0,0.0,5.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02357-02;A0,MTL-02357-02;A0,ASY-53727-127;A0,6P20C,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02357-02;A0 P,MTL-02357-02;A0,ASY-53727-127;A0,6P200,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02357-02;A0 S,MTL-02357-02;A0,ASY-53727-127;A0,6N04,00110,R,102,,PUNZONADO EN TORRETA,750.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02357-02;A0 S,MTL-02357-02;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02357-02;A0 S,MTL-02357-02;A0,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,300.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02358-03;A3,MTL-02358-03;A3,ASY-53727-127;A0,6P20C,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02358-03;A3,MTL-02358-03;A3,ASY-53727-127;A0,232625,00200,,,,MTL-02358-03 A3,0.0,5.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02358-03;A3 P,MTL-02358-03;A3,ASY-53727-127;A0,6P200,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02358-03;A3 P,MTL-02358-03;A3,ASY-53727-127;A0,232625,00200,,,,MTL-02358-03 A3,0.0,5.0,0.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02358-03;A3 S,MTL-02358-03;A3,ASY-53727-127;A0,6N04,00110,R,102,,PUNZONADO EN TORRETA,700.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02358-03;A3 S,MTL-02358-03;A3,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,60.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02358-03;A3 S,MTL-02358-03;A3,ASY-53727-127;A0,232625,00130,,,,MTL-02358-03 REV A3,0.0,5.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02360-06;A0,MTL-02360-06;A0,ASY-53727-127;A0,6P20C,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02360-06;A0 P,MTL-02360-06;A0,ASY-53727-127;A0,6P200,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02360-06;A0 S,MTL-02360-06;A0,ASY-53727-127;A0,6N04,00110,R,102,,PUNZONADO EN TORRETA,364.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02360-06;A0 S,MTL-02360-06;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02360-06;A0 S,MTL-02360-06;A0,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,156.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02362-04;B0,MTL-02362-04;B0,ASY-53727-127;A0,6N04,00110,R,102,,PUNZONADO EN TORRETA,128.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02362-04;B0,MTL-02362-04;B0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02362-04;B0,MTL-02362-04;B0,ASY-53727-127;A0,BRK80,00140,R,302,,DOBLADORA AMADA,32.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02362-04;B0,MTL-02362-04;B0,ASY-53727-127;A0,232625,00150,,,,MTL-02362-04 REV B0,0.0,7.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02362-04;B0 P,MTL-02362-04;B0,ASY-53727-127;A0,6P250,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02362-04;B0 P,MTL-02362-04;B0,ASY-53727-127;A0,6P250,00130,R,300,,TROQUELADO,275.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02362-04;B0 P,MTL-02362-04;B0,ASY-53727-127;A0,6P200,00150,R,300,,TROQUELADO,275.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02362-04;B0 P,MTL-02362-04;B0,ASY-53727-127;A0,6P200,00170,R,300,,TROQUELADO,275.0,0.0,1.0
