,,,,,,,,,,,
Weekly demand:,200,,,,,,,,,,
,,,,Primary operations:,,,Brake - Pem,,,Press:,
Area:,Hours available:,Leadtime:,,Workcenter:,∑ Hours:,,Workcenter:,∑ Hours:,,Workcenter:,∑ Hours:
Primary ops:,378,359.65470937158466,,6N02,3.508771929824561,,BR130,12.5,,6P200,4.666666666666667
Midfield:,1134,1049.6371729891744,,6N03,45.32444149230736,,BRK80,31.25,,6P20C,17.846153846153843
Press,126,58.51162872215503,,6N04,124.3404006470831,,RG100,17.833333333333332,,6P250,16.057416267942585
,,,,6N041,21.764095395433557,,6BATC,13.882352941176471,,6P25C,13.274725274725274
Area:,Machines:,,,6N042,114.8714859437751,,6BRG,6.4,,6MACH,6.666666666666667
Primary ops:,3,,,6N043,13.333333333333334,,6BRK,284.82575119591235,,,
Midfield:,9,,,6N044,11.11111111111111,,6APEM,514.4457355187521,,Midfield:,
Press,1,,,6N045,25.40106951871658,,6DBR,159.33333333333331,,6SLK,9.166666666666668
,,,,,,,,,,,
Process Sheet Number,End Item Part Number,Quantity:,Work Center/Vendor,Step Number,Run/Setup,Description 11,Standard Rate,Lead Time,Crew Size,1W batch hours:,
ASY-03187-07;A0,ASY-03187-07;A0,1,6DBR,00120,R,REBABEO PARA MANEJO,100,0,1,2,
ASY-03187-07;A0,ASY-03187-07;A0,1,6BRK,00140,R,DOBLADORA AMADA,60,0,1,3.3333333333333335,
ASY-03187-07;A0,ASY-03187-07;A0,1,6APEM,00160,R,INSERCION DE PEM,120,0,1,1.6666666666666667,
ASY-03187-07;A0,ASY-03187-07;A0,1,6APEM,00180,R,INSERCION DE PEM,12,0,1,16.666666666666668,
ASY-03187-07;A0,ASY-03187-07;A0,1,6APEM,00200,R,INSERCION DE PEM,50,0,1,4,
ASY-03187-07;A0,ASY-03187-07;A0,1,6ASB,00210,R,ENSAMBLE SEGUN DIBUJO,150,0,1,1.3333333333333333,
ASY-03188-06;A0,ASY-03188-06;A0,1,6N042,00110,R,PUNZONADO EN TORRETA,12,0,1,16.666666666666668,
ASY-03188-06;A0,ASY-03188-06;A0,1,6DBR,00120,R,REBABEO PARA MANEJO,60,0,1,3.3333333333333335,
ASY-03188-06;A0,ASY-03188-06;A0,1,6BRK,00140,R,DOBLADORA AMADA,20,0,1,10,
ASY-03188-06;A0,ASY-03188-06;A0,1,6BRK,00160,R,DOBLADORA AMADA,20,0,1,10,
ASY-03188-06;A0,ASY-03188-06;A0,1,6APEM,00180,R,INSERCION DE PEM,13,0,1,15.384615384615385,
ASY-03188-06;A0,ASY-03188-06;A0,1,6APEM,00200,R,INSERCION DE PEM,30,0,1,6.666666666666667,
ASY-03189-05;A0,ASY-03189-05;A0,1,6N04,00110,R,PUNZONADO EN TORRETA,55,0,1,3.6363636363636362,
ASY-03189-05;A0,ASY-03189-05;A0,1,6DBR,00120,R,REBABEO PARA MANEJO,100,0,1,2,
ASY-03189-05;A0,ASY-03189-05;A0,1,6BRK,00140,R,DOBLADORA AMADA,25,0,1,8,
ASY-03189-05;A0,ASY-03189-05;A0,1,6APEM,00160,R,INSERCION DE PEM,30,0,1,6.666666666666667,
ASY-03278-05;A0,ASY-03278-05;A0,4,6AARI,00110,R,ENSAMBLE SEGUN DIBUJO,8,0,1,100,
ASY-03327-02;A0,ASY-03327-02;A0,2,6N03,00110,R,CORTE LASER AMADA,180,0,1,2.2222222222222223,
ASY-03327-02;A0,ASY-03327-02;A0,2,6BRG,00130,R,ESTAMPADO NO PARTE,250,0,1,1.6,
ASY-03327-02;A0,ASY-03327-02;A0,2,6BRK,00150,R,DOBLADORA AMADA,48,0,1,8.333333333333334,
ASY-03327-02;A0,ASY-03327-02;A0,2,6APEM,00170,R,INSERCION DE PEM,60,0,1,6.666666666666667,
ASY-03327-02;A0,ASY-03327-02;A0,2,6APEM,00190,R,INSERCION DE PEM,60,0,1,6.666666666666667,
ASY-03327-02;A0,ASY-03327-02;A0,2,6ASB,00210,R,ENSAMBLE SEGUN DIBUJO,50,0,1,8,
ASY-03330-03;A0,ASY-03330-03;A0,2,6AARI,00110,R,ENSAMBLE SEGUN DIBUJO,25,0,1,16,
ASY-03333-04;A0,ASY-03333-04;A0,1,6N04,00110,R,PUNZONADO EN TORRETA,300,0,1,0.6666666666666666,
ASY-03333-04;A0,ASY-03333-04;A0,1,6DBR,00120,R,REBABEO PARA MANEJO,100,0,1,2,
ASY-03333-04;A0,ASY-03333-04;A0,1,6BRK,00140,R,DOBLADORA AMADA,300,0,1,0.6666666666666666,
ASY-03333-04;A0,ASY-03333-04;A0,1,6APEM,00160,R,INSERCION DE PEM,60,0,1,3.3333333333333335,
ASY-03668-01;A0,ASY-03668-01;A0,1,6N04,00110,R,PUNZONADO EN TORRETA,200,0,1,1,
ASY-03668-01;A0,ASY-03668-01;A0,1,6DBR,00120,R,REBABEO PARA MANEJO,100,0,1,2,
ASY-03668-01;A0,ASY-03668-01;A0,1,6BRK,00140,R,DOBLADORA AMADA,145,0,1,1.3793103448275863,
ASY-03668-01;A0,ASY-03668-01;A0,1,6APEM,00160,R,INSERCION DE PEM,40,0,1,5,
ASY-03727-27;A0,ASY-03727-27;A0,1,6AARI,00100,R,ENSAMBLE SEGUN,0.667,0,2,599.7001499250374,
ASY-03727-27;A0,ASY-03727-27;A0,1,6AARI,00110,R,PRUEBA EN EL CUARTO ,0.667,0,2,599.7001499250374,
ASY-04138-02;A0,ASY-04138-02;A0,2,6ASAN,00100,R,ENSAMBLE SEGUN DIBUJO,120,0,1,3.3333333333333335,
ASY-04181-02;A0,ASY-04181-02;A0,1,6N04,00110,R,PUNZONADO EN TORRETA,80,0,1,2.5,
ASY-04181-02;A0,ASY-04181-02;A0,1,6P200,00130,R,RUN PIERCE/BLANK DIE,300,0,1,0.6666666666666666,
ASY-04181-02;A0,ASY-04181-02;A0,1,6BRK,00150,R,DOBLADORA AMADA,45,0,1,4.444444444444445,
ASY-04181-02;A0,ASY-04181-02;A0,1,6APEM,00170,R,INSERCION DE PEM,67,0,1,2.985074626865672,
ASY-04183-01;A0,ASY-04183-01;A0,1,6N03,00110,R,CORTE LASER AMADA,34,0,1,5.882352941176471,
ASY-04183-01;A0,ASY-04183-01;A0,1,6APEM,00130,R,INSERCION DE PEM,30,0,1,6.666666666666667,
ASY-04183-01;A0,ASY-04183-01;A0,1,6BRG,00150,R,ESTAMPADO DE NUMERO DE,250,0,1,0.8,
ASY-04183-01;A0,ASY-04183-01;A0,1,6BRK,00170,R,DOBLADORA AMADA,80,0,1,2.5,
ASY-04183-01;A0,ASY-04183-01;A0,1,6APEM,00190,R,INSERCION DE PEM,15,0,1,13.333333333333334,
ASY-04184-02;A0,ASY-04184-02;A0,2,6N04,00110,R,PUNZONADO EN TORRETA,127,0,1,3.1496062992125986,
ASY-04184-02;A0,ASY-04184-02;A0,2,6BRK,00150,R,DOBLADORA AMADA,35,0,1,11.428571428571429,
ASY-04184-02;A0,ASY-04184-02;A0,2,6APEM,00170,R,INSERCION DE PEM,18,0,1,22.22222222222222,
ASY-04192-06;B0,ASY-04192-06;B0,1,6AARI,00100,R,ENSAMBLE SEGUN DIBUJO,2,0,2,200,
ASY-04756-04;A0,ASY-04756-04;A0,1,6N042,00110,R,PUNZONADO EN TORRETA,16,0,1,12.5,
ASY-04756-04;A0,ASY-04756-04;A0,1,6DBR,00120,R,REBABEO PARA MANEJO,30,0,1,6.666666666666667,
ASY-04756-04;A0,ASY-04756-04;A0,1,6BRK,00140,R,DOBLADORA AMADA,44,0,1,4.545454545454546,
ASY-04756-04;A0,ASY-04756-04;A0,1,6APEM,00160,R,INSERCION DE PEM,55,0,1,3.6363636363636362,
ASY-04756-04;A0,ASY-04756-04;A0,1,6APEM,00180,R,INSERCION DE PEM,15,0,1,13.333333333333334,
ASY-04756-04;A0,ASY-04756-04;A0,1,6SLK,00190,R,SERIGRAFIA DE ACUERDO,60,0,1,3.3333333333333335,
ASY-04757-04;A0,ASY-04757-04;A0,1,6N042,00110,R,PUNZONADO EN TORRETA,16,0,1,12.5,
ASY-04757-04;A0,ASY-04757-04;A0,1,6DBR,00120,R,REBABEO PARA MANEJO,30,0,1,6.666666666666667,
ASY-04757-04;A0,ASY-04757-04;A0,1,6BRK,00140,R,DOBLADORA AMADA,44,0,1,4.545454545454546,
ASY-04757-04;A0,ASY-04757-04;A0,1,6APEM,00160,R,INSERCION DE PEM,55,0,1,3.6363636363636362,
ASY-04757-04;A0,ASY-04757-04;A0,1,6APEM,00180,R,INSERCION DE PEM,15,0,1,13.333333333333334,
ASY-04757-04;A0,ASY-04757-04;A0,1,6SLK,00190,R,SERIGRAFIA DE ACUERDO,60,0,1,3.3333333333333335,
ASY-04776-01;B0,ASY-04776-01;B0,1,6SLK,00100,R,SERIGRAFIA DE ACUERDO,80,0,1,2.5,
ASY-04780-05;B0,ASY-04780-05;B0,1,6APEM,00110,R,INSTALACION DE REMACHE,1.78,0,1,112.35955056179775,
ASY-04780-05;B0,ASY-04780-05;B0,1,6AARI,00120,R,ENSAMBLE SEGUN DIBUJO,37.5,0,1,5.333333333333333,
ASY-05257-01;A0,ASY-05257-01;A0,1,6N043,00110,R,PUNZONADO EN TORRETA,30,0,1,6.666666666666667,
ASY-05257-01;A0,ASY-05257-01;A0,1,6DBR,00120,R,REBABEO PARA MANEJO,100,0,1,2,
ASY-05257-01;A0,ASY-05257-01;A0,1,6BRK,00140,R,DOBLADORA AMADA,40,0,1,5,
ASY-05257-01;A0,ASY-05257-01;A0,1,6APEM,00160,R,INSERCION DE PEM,45,0,1,4.444444444444445,
ASY-05258-01;A0,ASY-05258-01;A0,1,6N043,00110,R,PUNZONADO EN TORRETA,30,0,1,6.666666666666667,
ASY-05258-01;A0,ASY-05258-01;A0,1,6DBR,00120,R,REBABEO PARA MANEJO,100,0,1,2,
ASY-05258-01;A0,ASY-05258-01;A0,1,6BRK,00140,R,DOBLADORA AMADA,40,0,1,5,
ASY-05258-01;A0,ASY-05258-01;A0,1,6APEM,00160,R,INSERCION DE PEM,45,0,1,4.444444444444445,
ASY-05271-01;A0,ASY-05271-01;A0,1,6AARI,00110,R,ENSAMBLE SEGUN DIBUJO,18,0,1,11.11111111111111,
ASY-05272-01;A0,ASY-05272-01;A0,1,6N041,00110,R,PUNZONADO EN TORRETA,40,0,1,5,
ASY-05272-01;A0,ASY-05272-01;A0,1,6DBR,00120,R,REBABEO PARA MANEJO,100,0,1,2,
ASY-05272-01;A0,ASY-05272-01;A0,1,6APEM,00160,R,INSERCION DE PEM,30,0,1,6.666666666666667,
ASY-05272-01;A0,ASY-05272-01;A0,1,6BRK,00180,R,DOBLADORA AMADA,105,0,1,1.9047619047619047,
ASY-05275-01;A0,ASY-05275-01;A0,6,6AARI,00110,R,ENSAMBLE SEGUN DIBUJO,10,0,1,120,
ASY-05277-02;A0,ASY-05277-02;A0,1,6N042,00110,R,PUNZONADO EN TORRETA,8,0,1,25,
ASY-05277-02;A0,ASY-05277-02;A0,1,6DBR,00120,R,REBABEO PARA MANEJO,60,0,1,3.3333333333333335,
ASY-05277-02;A0,ASY-05277-02;A0,1,6BRK,00160,R,DOBLADORA AMADA,32,0,1,6.25,
ASY-05277-02;A0,ASY-05277-02;A0,1,6APEM,00180,R,INSERCION DE PEM,60,0,1,3.3333333333333335,
ASY-05277-02;A0,ASY-05277-02;A0,1,6APEM,00200,R,INSERCION DE PEM,20,0,1,10,
ASY-05299-02;A0,ASY-05299-02;A0,1,6N042,00110,R,PUNZONADO EN TORRETA,8,0,1,25,
ASY-05299-02;A0,ASY-05299-02;A0,1,6DBR,00120,R,REBABEO PARA MANEJO,60,0,1,3.3333333333333335,
ASY-05299-02;A0,ASY-05299-02;A0,1,6BRK,00140,R,DOBLADORA AMADA,32,0,1,6.25,
ASY-05299-02;A0,ASY-05299-02;A0,1,6APEM,00160,R,INSERCION DE PEM,20,0,1,10,
ASY-08774-01;A0,ASY-08774-01;A0,2,6AARI,00110,R,ENSAMBLE,6,0,1,66.66666666666667,
ASY-53727-127;A0,ASY-53727-127;A0,1,6AARI,00100,R,ENSAMBLE SEGUN DIBUJO,2,0,2,200,
MECH-01827-01;B0,MECH-01827-01;B0,2,6N03,00110,R,CORTE LASER AMADA,350,0,1,1.1428571428571428,
MECH-01827-01;B0,MECH-01827-01;B0,2,6DBR,00120,R,REBABEO PARA MANEJO,60,0,1,6.666666666666667,
MECH-01827-01;B0,MECH-01827-01;B0,2,RG100,00140,R,DOBLADORA AMADA,32,0,1,12.5,
MECH-01827-01;B0,MECH-01827-01;B0,2,232625,00150, ,MECH-01827-01 REV B0,0,5,1,,
MTL-02212-01;A0,MTL-02212-01;A0,2,6N03,00110,R,CORTE LASER AMADA,456,0,1,0.8771929824561403,
MTL-02213-05;A0,MTL-02213-05;A0,1,6N045,00110,R,PUNZONADO EN TORRETA,17,0,1,11.764705882352942,
MTL-02213-05;A0,MTL-02213-05;A0,1,6DBR,00120,R,REBABEO PARA MANEJO,100,0,1,2,
MTL-02213-05;A0,MTL-02213-05;A0,1,6BATC,00140,R,DOBLADORA AMADA,25,0,1,8,
MTL-02214-01;A1,MTL-02214-01;A1,1,6N03,00110,R,CORTE LASER AMADA,54,0,1,3.7037037037037037,
MTL-02214-01;A1,MTL-02214-01;A1,1,6MACH,00130,R,MAQUINADO,60,0,1,3.3333333333333335,
MTL-02214-01;A1,MTL-02214-01;A1,1,6BRK,00160,R,DOBLADORA AMADA,35,0,1,5.714285714285714,
MTL-02214-01;A1,MTL-02214-01;A1,1,6BRK,00180,R,DOBLADORA AMADA,300,0,1,0.6666666666666666,
MTL-02214-01;A1,MTL-02214-01;A1,1,232625,00190, ,MTL-02214-01 REV A1,0,5,1,,
MTL-02215-02;A1,MTL-02215-02;A1,1,6N03,00110,R,CORTE LASER AMADA,54,0,1,3.7037037037037037,
MTL-02215-02;A1,MTL-02215-02;A1,1,6BRK,00140,R,DOBLADORA AMADA,35,0,1,5.714285714285714,
MTL-02215-02;A1,MTL-02215-02;A1,1,6BRK,00160,R,DOBLADORA AMADA,300,0,1,0.6666666666666666,
MTL-02215-02;A1,MTL-02215-02;A1,1,232625,00170, ,MTL-02215-02 REV A1,0,5,1,,
MTL-02216-03;A0,MTL-02216-03;A0,1,6N03,00110,R,CORTE LASER AMADA,52,0,1,3.8461538461538463,
MTL-02216-03;A0,MTL-02216-03;A0,1,6BRG,00140,R,ESTAMPADO DE NUMERO DE,250,0,1,0.8,
MTL-02216-03;A0,MTL-02216-03;A0,1,6BRK,00160,R,DOBLADORA AMADA,156,0,1,1.2820512820512822,
MTL-02217-01;A0,MTL-02217-01;A0,1,6N04,00110,R,PUNZONADO EN TORRETA,196,0,1,1.0204081632653061,
MTL-02217-01;A0,MTL-02217-01;A0,1,6DBR,00120,R,REBABEO PARA MANEJO,100,0,1,2,
MTL-02217-01;A0,MTL-02217-01;A0,1,6BRK,00140,R,DOBLADORA AMADA,79,0,1,2.5316455696202533,
MTL-02218-01;B0,MTL-02218-01;B0,1,6N04,00110,R,PUNZONADO EN TORRETA,175,0,1,1.1428571428571428,
